alternative_txt,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,city,claim2,claim3,claimed,claimmode2,claimmode2_txt,claimmode3,claimmode3_txt,claimmode,claimmode_txt,compclaim,corp1,corp2,corp3,country,country_txt,eventid,gname2,gname3,gname,gsubname2,gsubname3,gsubname,guncertain1,guncertain2,guncertain3,iday,imonth,iyear,latitude,location,longitude,motive,multiple,natlty1,natlty1_txt,natlty2,natlty2_txt,natlty3,natlty3_txt,nkill,nkillter,nkillus,nperpcap,nperps,nwound,nwoundte,nwoundus,propcomment,property,propextent,propextent_txt,propvalue,provstate,region,region_txt,related,success,suicide,summary,target1,target2,target3,targsubtype1,targsubtype1_txt,targsubtype2,targsubtype2_txt,targsubtype3,targsubtype3_txt,targtype1,targtype1_txt,targtype2,targtype2_txt,targtype3,targtype3_txt
,3,Bombing/Explosion,,,,,Bastia,,,0,,,,,,,,Unknown,,,69,France,201209100018,,,Corsican National Liberation Front (FLNC),,,,1,,,9,9,2012,42.6975,,9.450695,"The specific motive is unknown; sources speculated, however, that the Corsican National liberation Front (FlNC) attacked the supermarket as part of a campaign of attacks aimed at establishing an independent Corsican state.",1,238,Corsica,,,,,0,0,0,0,-99,0,0,0,A supermarket was damaged in this attack.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"201209100012, 201209100017, 201209100019, 201209100020, 201209100021, 201209100022",1,0,"09/09/2012: An explosive device went off near a supermarket in Bastia commune, Haute-Corse department, Corsica region, France. This was one of seven attacks on supermarkets around Corsica on the night of September 9, 2012. No one was injured in the attacks, but material damage was done. No group claimed responsibility for the blasts; however, sources noted that the Corsican National liberation Front (FlNC) had perpetrated similar attacks against supermarkets in the past.",Supermarket,,,7,Retail/Grocery/Bakery,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Alistro,,,0,,,,,,,,Unknown,,,69,France,201209100019,,,Corsican National Liberation Front (FLNC),,,,1,,,9,9,2012,42.260458,,9.54235,"The specific motive is unknown; sources speculated, however, that the Corsican National liberation Front (FlNC) attacked the supermarket as part of a campaign of attacks aimed at establishing an independent Corsican state.",1,238,Corsica,,,,,0,0,0,0,-99,0,0,0,A supermarket was damaged in this attack.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"201209100012, 201209100017, 201209100018, 201209100020, 201209100021, 201209100022",1,0,"09/09/2012: An explosive device went off near a supermarket in Alistro commune, Haute-Corse department, Corsica region, France. This was one of seven attacks on supermarkets around Corsica on the night of September 9, 2012. No one was injured in the attacks, but material damage was done. No group claimed responsibility for the blasts; however, sources noted that the Corsican National liberation Front (FlNC) had perpetrated similar attacks against supermarkets in the past.",Supermarket,,,7,Retail/Grocery/Bakery,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Oletta,,,0,,,,,,,,Unknown,,,69,France,201209100020,,,Corsican National Liberation Front (FLNC),,,,1,,,9,9,2012,42.631556,,9.358021,"The specific motive is unknown; sources speculated, however, that the Corsican National liberation Front (FlNC) attacked the supermarket as part of a campaign of attacks aimed at establishing an independent Corsican state.",1,238,Corsica,,,,,0,0,0,0,-99,0,0,0,A supermarket was damaged in this attack.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"201209100012, 201209100017, 201209100018, 201209100019, 201209100021, 201209100022",1,0,"09/09/2012: An explosive device went off near a supermarket in Oletta commune, Haute-Corse department, Corsica region, France. This was one of seven attacks on supermarkets around Corsica on the night of September 9, 2012. No one was injured in the attacks, but material damage was done. No group claimed responsibility for the blasts; however, sources noted that the Corsican National liberation Front (FlNC) had perpetrated similar attacks against supermarkets in the past.",Supermarket,,,7,Retail/Grocery/Bakery,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Unknown,,,0,,,,,,,,Unknown,,,69,France,201209100021,,,Corsican National Liberation Front (FLNC),,,,1,,,9,9,2012,42.039604,"Ajaccio, Bastia, Alistro, or Oletta",9.012893,"The specific motive is unknown; sources speculated, however, that the Corsican National liberation Front (FlNC) attacked the supermarket as part of a campaign of attacks aimed at establishing an independent Corsican state.",1,238,Corsica,,,,,0,0,0,0,-99,0,0,0,A supermarket was damaged in this attack.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"201209100012, 201209100017, 201209100018, 201209100019, 201209100020, 201209100022",1,0,"09/09/2012: An explosive device went off near a supermarket in Corsica region, France. This was one of seven attacks on supermarkets around Corsica on the night of September 9, 2012. No one was injured in the attacks, but material damage was done. No group claimed responsibility for the blasts; however, sources noted that the Corsican National liberation Front (FlNC) had perpetrated similar attacks against supermarkets in the past.",Supermarket,,,7,Retail/Grocery/Bakery,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Unknown,,,0,,,,,,,,Unknown,,,69,France,201209100022,,,Corsican National Liberation Front (FLNC),,,,1,,,9,9,2012,42.039604,"Ajaccio, Bastia, Alistro, or Oletta",9.012893,"The specific motive is unknown; sources speculated, however, that the Corsican National liberation Front (FlNC) attacked the supermarket as part of a campaign of attacks aimed at establishing an independent Corsican state.",1,238,Corsica,,,,,0,0,0,0,-99,0,0,0,A supermarket was damaged in this attack.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"201209100012, 201209100017, 201209100018, 201209100019, 201209100020, 201209100021",1,0,"09/09/2012: An explosive device went off near a supermarket in Corsica region, France. This was one of seven attacks on supermarkets around Corsica on the night of September 9, 2012. No one was injured in the attacks, but material damage was done. No group claimed responsibility for the blasts; however, sources noted that the Corsican National liberation Front (FlNC) had perpetrated similar attacks against supermarkets in the past.",Supermarket,,,7,Retail/Grocery/Bakery,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Sarcelles,,,0,,,,,,,,Unknown,,,69,France,201209190018,,,Unknown,,,,0,,,19,9,2012,48.997347,15km north of Paris,2.378493,"The specific motive is unknown; sources speculated, however, that assailants attacked the store in retaliation for an anti-Islam film produced in the United States.",0,69,France,,,,,0,0,0,0,2,4,0,0,A kosher supermarket was damaged in this attack.,1,3,Minor (likely < $1 million),-99,Ile-de-France,8,Western Europe,,1,0,"09/19/2012: Two assailants placed an explosive device in a kosher food store and threw a rock through its window in Sarcelles commune, 15 kilometers north of Paris, Ile-de-France region, France. Four people were injured in the attack. No group claimed responsibility for the incident.",Kosher Grocery Store,,,7,Retail/Grocery/Bakery,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080007,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080008,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080009,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080010,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080011,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080012,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080013,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080014,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080015,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080016,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080017,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080018,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080019, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080019,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080020, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080020,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080021, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080021,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080022, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080022,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080023, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Unknown,,,1,,,,,10,Unknown,,Not Applicable,,,69,France,201212080023,,,Corsican National Liberation Front (FLNC),,,,0,,,8,12,2012,41.919971,,8.739813,"The specific motive is unknown; however, sources noted that the Corsican National liberation Front (FlNC) has previously targeted holiday homes, claiming that these structures are driving up housing prices and destroying the coastline.  Moreover, sources speculated that Corsican nationalism may have been a motivation, noting that the targeted homes belonged to non-Corsicans and that the bombings occurred just before Corsica's National Identity Day.",1,,,,,,,0,0,0,0,-99,0,0,0,A vacation home was damaged in this attack.,1,4,Unknown,-99,Corsica,8,Western Europe,"201212080007, 201212080008, 201212080009, 201212080010, 201212080011, 201212080012, 201212080013, 201212080014, 201212080015, 201212080016, 201212080017, 201212080018, 201212080019, 201212080020, 201212080021, 201212080022, 201212080024, 201212080025, 201212080026, 201212080027, 201212080028, 201212080029, 201212080030",1,0,"12/08/2012: Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National liberation Front (FlNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",Vacation Homes,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
